UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/10/20T00:00:36z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,33,40,993.11,0.05,36568,0,478,8.83,13.81,15.17,8.83,13.81,15.17,55,55,1722.00,483.31,90.40,9.62,1.83,0.45,9.71,16.22,19.58,9.71,16.22,19.58,60,60,1928.13,558.62,106.16,10.76,4.98,1.89
2021/10/20T00:02:36z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,34,41,993.08,0.05,36568,0,598,7.88,11.83,13.84,7.88,11.83,13.84,49,49,1605.26,445.16,73.52,7.38,2.45,1.24,8.74,12.25,13.67,8.74,12.25,13.67,51,51,1685.74,482.40,67.95,5.82,2.21,0.74
2021/10/20T00:04:36z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,33,41,993.15,0.05,36568,0,718,7.83,10.72,12.56,7.83,10.72,12.56,45,45,1559.67,428.02,66.96,5.93,2.44,0.67,8.49,11.97,13.12,8.49,11.97,13.12,50,50,1611.61,461.88,66.59,7.05,1.66,0.85
2021/10/20T00:06:36z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,33,40,993.10,0.05,36568,0,838,6.66,9.83,11.03,6.66,9.83,11.03,41,41,1405.97,387.53,59.62,6.59,1.83,0.00,7.36,11.05,11.78,7.36,11.05,11.78,46,46,1469.02,420.98,63.40,5.64,0.86,0.14
2021/10/20T00:08:36z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,34,41,993.20,0.05,36568,0,958,7.90,10.43,11.33,7.90,10.43,11.33,43,43,1553.05,427.58,52.90,3.47,0.53,0.53,7.82,10.42,12.25,7.82,10.42,12.25,43,43,1541.62,444.33,52.93,5.87,2.36,1.49
2021/10/20T00:10:36z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,34,41,993.13,0.05,36568,0,1078,7.84,10.82,13.32,7.84,10.82,13.32,45,45,1617.89,447.09,63.02,5.82,3.02,1.54,8.59,12.05,13.59,8.59,12.05,13.59,50,50,1700.48,482.31,66.48,4.76,2.07,1.55
2021/10/20T00:12:36z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,34,41,993.11,0.05,36568,0,1198,7.71,11.69,13.60,7.71,11.69,13.60,49,49,1542.98,434.64,74.42,7.53,2.15,0.36,8.83,13.64,14.91,8.83,13.64,14.91,54,54,1783.09,497.97,79.26,7.38,2.21,0.52
2021/10/20T00:14:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,34,40,993.06,nan,36656,0,118,7.60,10.74,12.14,7.60,10.74,12.14,45,45,1525.74,423.02,59.26,4.93,1.58,1.58,7.38,9.57,12.15,7.38,9.57,12.15,40,40,1472.18,412.20,45.88,7.32,3.45,1.95
2021/10/20T00:16:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,35,41,993.06,0.05,36504,0,238,6.76,9.75,11.09,6.76,9.75,11.09,41,41,1362.93,381.95,56.73,4.33,1.67,1.67,7.44,9.83,11.17,7.44,9.83,11.17,41,41,1474.07,422.88,57.29,4.20,1.80,0.68
2021/10/20T00:18:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,35,41,993.11,0.05,36504,0,358,5.58,7.81,8.80,5.58,7.81,8.80,33,33,1186.98,323.98,44.07,4.34,1.32,0.64,7.11,9.16,10.95,7.11,9.16,10.95,38,38,1378.00,395.28,52.47,4.07,2.49,1.26
