UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2022/09/22T00:00:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+1
2022/09/22T00:02:15z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,73,35,44,989.55,0.05,36504,0,1082,4.04,5.63,6.04,4.04,5.63,6.04,23,23,874.00,241.26,34.11,2.46,0.46,0.00,4.52,6.50,6.95,4.52,6.50,6.95,27,27,950.22,268.98,37.09,3.03,0.90,0.00
2022/09/22T00:04:15z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,35,43,989.62,0.05,36504,0,1202,3.54,5.29,5.52,3.54,5.29,5.52,22,22,804.64,228.39,33.91,1.46,0.39,0.00,4.24,5.69,6.32,4.24,5.69,6.32,24,24,863.69,246.75,34.83,2.47,0.61,0.61
2022/09/22T00:06:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,35,43,989.65,nan,36656,0,122,3.69,5.36,7.26,3.69,5.36,7.26,22,22,850.71,244.10,41.83,5.48,1.86,0.57,5.03,6.90,8.80,5.03,6.90,8.80,29,29,1040.93,305.30,42.47,4.10,3.05,0.75
2022/09/22T00:08:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,35,43,989.69,0.05,36568,0,242,3.89,5.27,5.27,3.89,5.27,5.27,22,22,813.80,230.50,26.89,1.29,0.00,0.00,4.47,5.85,6.37,4.47,5.85,6.37,24,24,931.98,262.95,33.47,2.44,0.51,0.00
2022/09/22T00:10:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,35,43,989.61,0.05,36568,0,362,3.42,4.83,5.14,3.42,4.83,5.14,20,20,771.51,209.20,33.02,2.58,0.51,0.00,3.16,4.61,5.57,3.16,4.61,5.57,19,19,730.34,208.41,27.30,3.43,1.39,0.93
2022/09/22T00:12:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,36,43,989.50,0.05,36568,0,482,3.43,5.14,6.02,3.43,5.14,6.02,21,21,761.59,220.17,32.90,3.72,0.83,0.34,3.89,5.39,6.34,3.89,5.39,6.34,22,22,818.20,238.93,28.27,4.29,1.68,0.43
2022/09/22T00:14:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,36,43,989.56,0.05,36568,0,602,3.77,5.39,5.39,3.77,5.39,5.39,22,22,796.00,226.26,36.16,0.53,0.00,0.00,4.40,6.00,6.00,4.40,6.00,6.00,25,25,858.78,244.47,33.03,2.55,0.00,0.00
2022/09/22T00:16:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,36,43,989.61,0.05,36568,0,722,3.71,4.69,5.31,3.71,4.69,5.31,20,20,787.75,218.55,25.09,2.44,1.13,0.00,3.90,5.93,6.59,3.90,5.93,6.59,25,25,868.29,247.57,30.91,4.93,0.86,0.48
2022/09/22T00:18:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,72,36,44,989.62,0.05,36568,0,842,3.58,5.05,5.53,3.58,5.05,5.53,21,21,774.68,217.04,25.04,3.79,0.74,0.00,4.00,6.79,6.91,4.00,6.79,6.91,28,28,862.47,249.35,43.74,3.05,0.25,0.00
2022/09/22T00:20:18z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,71,36,43,989.70,0.05,36568,0,962,3.68,5.66,5.95,3.68,5.66,5.95,24,24,830.08,231.22,36.76,2.64,0.37,0.00,4.44,5.93,6.89,4.44,5.93,6.89,25,25,875.74,254.65,38.07,1.96,1.26,1.05
