UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/01/02T00:00:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+1
2023/01/02T00:02:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,44,58,30,990.90,0.05,36568,0,485,15.32,26.49,32.12,15.32,26.49,32.12,81,81,2390.14,678.75,152.42,18.37,4.44,2.54,15.45,28.51,35.82,15.45,28.47,35.82,86,85,2392.15,689.95,181.60,19.31,9.20,2.22
2023/01/02T00:04:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,44,58,30,990.84,0.05,36568,0,605,14.79,26.04,30.30,14.79,26.04,30.30,80,80,2305.26,652.54,163.67,14.93,3.61,2.35,16.60,35.04,43.30,16.60,34.77,43.30,99,99,2550.89,756.70,208.88,30.58,9.86,2.95
2023/01/02T00:06:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,44,58,30,990.77,0.05,36568,0,725,16.83,29.15,31.81,16.83,29.15,31.81,87,87,2583.39,735.81,178.00,15.78,2.15,0.19,17.53,35.45,42.40,17.53,35.19,42.40,100,100,2661.98,792.31,202.28,26.36,8.34,3.38
2023/01/02T00:08:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,36,58,22,984.36,0.05,36568,0,845,15.54,28.34,35.75,15.54,28.32,35.75,85,85,2395.34,686.18,168.64,22.21,7.36,4.89,16.86,31.21,37.95,16.86,31.21,37.95,91,91,2454.48,729.57,185.38,21.20,7.73,3.25
2023/01/02T00:10:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,58,29,990.70,0.05,36504,0,965,16.91,29.78,35.26,16.91,29.78,35.26,88,88,2561.22,731.17,176.29,21.59,4.45,1.97,16.86,32.68,38.86,16.86,32.59,38.86,94,94,2525.84,739.88,182.38,25.57,7.54,3.39
2023/01/02T00:12:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,58,29,990.66,0.05,36504,0,1085,16.11,26.44,31.63,16.11,26.44,31.63,81,81,2435.79,702.70,162.67,17.16,4.18,1.68,15.11,30.62,35.44,15.11,30.62,35.44,90,90,2357.13,697.05,186.89,20.65,5.56,2.95
2023/01/02T00:14:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,58,29,991.22,0.05,36192,0,1205,15.46,27.07,31.43,15.46,27.07,31.43,82,82,2365.61,676.20,163.14,17.39,3.18,1.61,14.93,30.56,35.86,14.93,30.56,35.86,90,90,2275.74,667.51,174.19,24.98,6.11,2.53
2023/01/02T00:16:17z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,58,29,990.69,nan,36656,0,126,15.36,27.33,32.10,15.36,27.33,32.10,83,83,2388.07,684.48,164.43,20.14,4.05,1.14,15.18,30.62,37.56,15.18,30.59,37.56,90,90,2272.85,672.00,181.67,26.51,8.74,2.15
2023/01/02T00:18:17z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,59,29,990.75,0.05,36568,0,246,16.09,26.74,33.83,16.09,26.74,33.83,82,82,2386.94,686.26,152.57,21.28,7.33,2.33,15.13,30.33,37.40,15.13,30.18,37.40,89,89,2304.87,678.73,181.84,23.89,8.07,4.07
2023/01/02T00:20:17z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,58,29,990.75,0.05,36568,0,366,15.54,26.18,32.05,15.54,26.18,32.05,81,81,2358.00,680.02,153.34,16.62,4.75,2.00,16.00,32.47,38.28,16.00,32.43,38.28,94,94,2427.23,712.77,193.00,25.21,6.53,3.21
2023/01/02T00:22:17z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,58,29,990.77,0.05,36504,0,486,15.16,26.33,32.19,15.16,26.33,32.19,81,81,2373.68,683.05,156.75,17.05,5.72,2.39,15.39,29.85,36.76,15.39,29.85,36.76,88,88,2340.28,682.70,171.11,22.28,8.52,3.00
2023/01/02T00:24:17z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,43,59,29,990.72,0.05,36504,0,606,15.82,28.13,36.24,15.82,28.13,36.24,85,85,2444.45,703.44,170.22,21.49,7.60,3.24,16.32,33.00,41.18,16.32,32.93,41.18,95,95,2411.79,708.98,193.29,28.77,9.96,3.68
